CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
717870108,1,46,F,4,Unknown,Unknown,$40K - $60K,Blue,37,6,4,2,1912.0,1172,740.0,0.827,4841,81,0.884,0.613,0.00025058,0.99975
712554183,1,65,F,2,College,Single,$40K - $60K,Blue,54,4,3,2,3009.0,721,2288.0,0.68,4070,71,0.614,0.24,0.00017488,0.99983
714460683,1,65,M,0,High School,Married,Less than $40K,Blue,56,3,3,5,3838.0,1736,2102.0,0.445,1467,29,0.706,0.452,0.00074474,0.99926
718980633,1,38,M,2,College,Married,$80K - $120K,Blue,36,3,3,3,6452.0,1151,5301.0,0.884,4835,84,0.714,0.178,0.00029411,0.99971
709745508,0,58,F,2,Unknown,Divorced,$40K - $60K,Blue,47,1,4,3,2295.0,0,2295.0,0.376,2140,40,0.429,0.0,0.99752,0.00248146
721279083,1,53,M,4,Graduate,Single,$80K - $120K,Blue,33,5,3,3,5376.0,1177,4199.0,0.939,1840,53,0.606,0.219,0.00031726,0.99968
714961383,1,48,F,3,Uneducated,Single,Less than $40K,Blue,36,3,3,3,1438.3,965,473.3,0.544,4182,81,0.723,0.671,0.00032275,0.99968
720303933,1,40,M,2,Graduate,Married,$80K - $120K,Blue,36,6,1,3,3340.0,1282,2058.0,0.724,4526,82,0.547,0.384,9.2637e-05,0.99991
813764283,1,39,M,3,High School,Married,$80K - $120K,Blue,34,2,1,2,17978.0,1820,16158.0,0.85,15657,114,0.81,0.101,5.5559e-05,0.99994
712312908,1,47,F,4,Unknown,Unknown,Less than $40K,Blue,34,6,2,4,2424.0,0,2424.0,0.662,3890,66,0.65,0.0,0.00037644,0.99962
720725883,1,34,F,2,College,Single,Less than $40K,Blue,20,5,2,3,2715.0,1503,1212.0,0.704,4177,68,0.659,0.554,0.00018612,0.99981
714168183,1,48,F,2,Uneducated,Married,Unknown,Blue,38,1,3,3,2186.0,1017,1169.0,0.617,4629,77,0.791,0.465,0.00031104,0.99969
771403008,1,52,M,2,Graduate,Unknown,$60K - $80K,Blue,40,4,1,3,7215.0,0,7215.0,0.829,4409,75,0.974,0.0,9.2637e-05,0.99991
710850633,1,65,M,0,High School,Single,$40K - $60K,Blue,53,3,2,2,2507.0,1613,894.0,1.082,3325,67,0.675,0.643,9.4951e-05,0.99991
757256358,1,45,M,3,Graduate,Single,$60K - $80K,Blue,38,1,3,3,3243.0,1580,1663.0,1.075,15710,122,0.743,0.487,0.0003139,0.99969
716581983,1,56,F,0,College,Married,$40K - $60K,Blue,36,5,2,3,4384.0,929,3455.0,0.678,4792,91,0.75,0.212,0.00015971,0.99984
717159858,1,27,M,1,High School,Single,$60K - $80K,Blue,18,5,2,2,2730.0,1351,1379.0,0.623,2319,61,0.743,0.495,0.00010386,0.9999
784895358,0,49,F,1,Graduate,Married,Less than $40K,Blue,43,5,3,3,1938.0,0,1938.0,0.612,2870,49,0.75,0.0,0.99649,0.00350838
779397183,1,42,F,2,Graduate,Single,Less than $40K,Blue,31,2,1,1,3659.0,0,3659.0,0.797,4068,61,0.694,0.0,3.3214e-05,0.99997
714171108,1,48,F,3,Graduate,Divorced,$40K - $60K,Blue,39,6,2,3,2115.0,1141,974.0,0.616,1223,20,0.538,0.539,0.00019864,0.9998
787502883,1,60,F,1,Doctorate,Single,Unknown,Silver,48,1,2,1,34516.0,1542,32974.0,0.603,7443,98,0.556,0.045,8.4243e-05,0.99992
787536933,1,44,F,3,Unknown,Single,Less than $40K,Blue,33,6,2,3,1724.0,0,1724.0,0.669,4768,80,0.86,0.0,0.00021834,0.99978
712630608,1,43,F,2,High School,Unknown,Unknown,Blue,35,3,3,4,6109.0,1549,4560.0,0.683,4430,69,0.865,0.254,0.00050163,0.9995
719431608,1,63,F,0,College,Married,$40K - $60K,Blue,53,6,1,4,3118.0,1528,1590.0,0.604,1291,24,0.6,0.49,0.00013185,0.99987
711780108,1,46,F,4,Doctorate,Divorced,Less than $40K,Blue,38,4,3,2,4120.0,1578,2542.0,0.379,4792,81,0.588,0.383,0.00027297,0.99973
717007458,1,46,M,2,Graduate,Married,$40K - $60K,Blue,38,4,3,3,2457.0,1051,1406.0,0.982,3256,71,0.919,0.428,0.00030251,0.9997
708555633,1,32,F,1,High School,Single,Less than $40K,Blue,16,2,3,1,3548.0,2517,1031.0,0.818,15157,97,0.865,0.709,9.8983e-05,0.9999
719056833,1,55,F,1,Unknown,Married,Less than $40K,Blue,46,5,1,4,2281.0,920,1361.0,0.576,3968,66,0.833,0.403,0.00016305,0.99984
789413958,1,53,M,1,Graduate,Single,$80K - $120K,Blue,43,4,2,3,11909.0,1018,10891.0,1.006,1938,53,0.656,0.085,0.00017969,0.99982
771783333,0,49,F,1,Uneducated,Divorced,$40K - $60K,Blue,37,6,2,2,2173.0,0,2173.0,0.652,2379,57,0.781,0.0,0.99098,0.00902
720667383,1,39,F,2,High School,Married,Less than $40K,Blue,32,5,3,1,3086.0,2213,873.0,0.695,4684,81,0.8,0.717,0.00010545,0.99989
779905008,0,54,F,4,Graduate,Unknown,$40K - $60K,Blue,38,2,2,1,1779.0,0,1779.0,0.856,2660,41,0.323,0.0,0.9863,0.0137
714708183,1,58,M,2,High School,Single,$60K - $80K,Silver,49,4,3,3,30186.0,0,30186.0,0.606,4070,74,0.574,0.0,0.00026573,0.99973
712072908,1,48,M,4,College,Single,$80K - $120K,Blue,36,4,3,2,2852.0,736,2116.0,0.386,1382,40,0.29,0.258,0.0001834,0.99982
718927533,1,45,M,3,Graduate,Single,$80K - $120K,Blue,32,5,2,2,24487.0,2517,21970.0,0.912,1512,42,0.909,0.103,0.00011811,0.99988
716350008,1,52,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,2,3,2937.0,1633,1304.0,0.857,8235,102,0.522,0.556,0.00018475,0.99982
716692683,1,31,M,1,College,Single,$40K - $60K,Blue,22,4,1,3,9096.0,0,9096.0,0.768,2318,54,0.688,0.0,8.4537e-05,0.99992
789326808,1,26,M,0,College,Single,$60K - $80K,Blue,15,5,1,2,8267.0,1720,6547.0,0.633,1917,37,0.48,0.208,4.595e-05,0.99995
792912708,1,45,M,5,Graduate,Married,$40K - $60K,Silver,39,3,1,5,15198.0,2098,13100.0,0.8,3183,64,0.73,0.138,0.00025509,0.99974
714511758,1,45,M,4,Graduate,Single,$80K - $120K,Blue,40,4,3,0,6363.0,1029,5334.0,0.838,1542,16,1.286,0.162,6.9589e-05,0.99993
714141108,1,52,F,1,High School,Married,Less than $40K,Blue,45,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,0.00027604,0.99972
712656783,0,49,M,1,Graduate,Single,$120K +,Blue,36,3,4,3,8136.0,2517,5619.0,0.674,2179,40,0.429,0.309,0.9971,0.00290471
720682308,1,59,F,0,Uneducated,Single,Unknown,Blue,46,5,1,4,5402.0,892,4510.0,0.782,4770,83,0.596,0.165,0.00013944,0.99986
720379533,0,47,M,3,Unknown,Unknown,$120K +,Blue,36,1,3,4,3952.0,0,3952.0,0.809,2066,37,0.233,0.0,0.9983,0.00169532
714618333,1,39,F,2,Doctorate,Married,Unknown,Blue,36,3,2,4,9843.0,2154,7689.0,0.733,1402,35,0.667,0.219,0.00047251,0.99953
719343633,1,48,M,3,High School,Unknown,Less than $40K,Blue,38,4,3,3,8892.0,889,8003.0,0.67,4900,89,0.745,0.1,0.00030516,0.99969
711240108,1,41,M,2,Graduate,Married,$60K - $80K,Blue,31,3,2,2,13116.0,1225,11891.0,0.735,4800,61,0.605,0.093,0.00011382,0.99989
797643708,1,47,M,1,High School,Married,$120K +,Blue,41,3,1,4,27858.0,1314,26544.0,0.676,1772,53,0.559,0.047,0.00014421,0.99986
712392108,1,51,M,3,High School,Married,$60K - $80K,Blue,36,3,2,4,10305.0,691,9614.0,0.485,1451,25,0.667,0.067,0.00032942,0.99967
752666508,1,41,M,4,College,Married,$80K - $120K,Silver,34,4,3,3,34516.0,1347,33169.0,0.801,1005,22,1.0,0.039,0.00027871,0.99972
715694433,1,51,M,1,Unknown,Single,$60K - $80K,Blue,22,2,3,3,4248.0,1177,3071.0,0.821,13958,116,0.785,0.277,0.00031211,0.99969
710641008,1,44,F,2,High School,Single,Less than $40K,Blue,36,5,3,4,8685.0,0,8685.0,0.666,2473,56,0.6,0.0,0.00050163,0.9995
720147633,1,61,M,1,Unknown,Single,$40K - $60K,Blue,47,3,2,2,11915.0,1631,10284.0,0.748,1956,63,0.537,0.137,0.00011743,0.99988
708474333,1,42,M,3,Graduate,Married,$60K - $80K,Blue,29,3,3,1,12294.0,2517,9777.0,0.775,7906,87,0.611,0.205,0.00011256,0.99989
714022833,0,42,F,2,Graduate,Single,$40K - $60K,Silver,32,4,3,3,17909.0,0,17909.0,0.225,5977,58,0.487,0.0,0.99636,0.00364408
801056358,1,51,M,1,High School,Single,$80K - $120K,Blue,45,6,1,3,13287.0,1864,11423.0,0.603,3851,75,0.705,0.14,8.453e-05,0.99992
826513233,1,54,F,3,Unknown,Married,Less than $40K,Blue,50,6,2,2,3796.0,2396,1400.0,0.569,2069,54,0.742,0.631,0.00012982,0.99987
718843608,1,36,F,2,Post-Graduate,Divorced,Less than $40K,Blue,25,5,2,4,8917.0,1091,7826.0,1.152,3327,80,0.86,0.122,0.00038424,0.99962
720689583,1,50,F,3,High School,Married,$40K - $60K,Blue,40,1,3,3,3367.0,1747,1620.0,0.769,5657,91,0.517,0.519,0.00030516,0.99969
711557508,1,51,M,2,Graduate,Single,$60K - $80K,Blue,40,4,3,0,3532.0,764,2768.0,0.681,4066,74,0.574,0.216,6.6354e-05,0.99993
716122008,0,44,F,3,Unknown,Married,Less than $40K,Blue,35,3,3,2,1855.0,0,1855.0,0.988,2544,27,0.929,0.0,0.99515,0.00484967
709436883,1,56,F,2,Uneducated,Single,$40K - $60K,Blue,48,6,2,2,2941.0,1619,1322.0,0.9,5000,87,0.673,0.55,0.00011703,0.99988
720198183,1,42,M,5,College,Married,$40K - $60K,Blue,27,1,3,1,2437.0,1718,719.0,0.608,8028,77,0.54,0.705,0.00010888,0.99989
710357208,1,49,M,4,Uneducated,Married,$80K - $120K,Blue,39,2,3,2,8561.0,915,7646.0,0.637,7341,79,0.491,0.107,0.00019396,0.99981
757675158,1,47,F,4,Post-Graduate,Divorced,$40K - $60K,Blue,40,2,2,3,2725.0,1851,874.0,0.687,4904,85,0.7,0.679,0.00023623,0.99976
719602908,0,42,F,2,Post-Graduate,Single,$40K - $60K,Blue,34,3,3,3,5667.0,812,4855.0,0.62,2064,42,0.4,0.143,0.9972,0.00280059
806752533,1,27,F,1,Post-Graduate,Single,Less than $40K,Blue,22,4,1,3,2965.0,1635,1330.0,0.7,2553,59,0.553,0.551,0.00010231,0.9999
790123983,1,50,F,2,High School,Single,Less than $40K,Blue,43,4,2,1,2974.0,2090,884.0,0.975,4297,88,0.833,0.703,6.6728e-05,0.99993
719475633,1,42,M,3,Post-Graduate,Married,$80K - $120K,Blue,30,6,2,3,13908.0,0,13908.0,0.719,4319,81,0.976,0.0,0.00023373,0.99977
713980383,0,49,F,3,Graduate,Single,Unknown,Blue,38,1,2,4,11025.0,0,11025.0,0.501,1902,28,0.273,0.0,0.99706,0.00294141
784734258,1,56,F,2,Unknown,Divorced,$40K - $60K,Blue,50,5,2,2,5084.0,1683,3401.0,0.923,4060,55,0.774,0.331,0.00012511,0.99987
815515158,1,49,F,2,Unknown,Single,$40K - $60K,Blue,44,6,1,3,2147.0,1402,745.0,0.612,4240,69,0.683,0.653,0.00010183,0.9999
721028283,1,40,F,4,High School,Married,$40K - $60K,Blue,28,4,1,3,11494.0,1160,10334.0,0.463,3353,86,0.593,0.101,9.4447e-05,0.99991
713422083,0,30,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,1574.0,0,1574.0,0.582,2560,59,0.788,0.0,0.99616,0.0038363
717234183,1,29,M,1,Graduate,Married,Less than $40K,Blue,18,4,1,4,2710.0,629,2081.0,0.771,1718,37,0.762,0.232,0.00014834,0.99985
818930808,1,36,F,2,Uneducated,Married,Less than $40K,Blue,31,3,2,1,2754.0,1798,956.0,0.769,3937,70,0.628,0.653,7.0576e-05,0.99993
718063083,1,40,M,2,Graduate,Married,$40K - $60K,Blue,31,6,1,2,6500.0,2025,4475.0,0.656,4738,82,0.673,0.312,5.5077e-05,0.99994
789154833,1,56,M,3,High School,Single,$80K - $120K,Blue,44,5,2,0,19030.0,912,18118.0,0.894,4137,72,0.532,0.048,4.2354e-05,0.99996
767388783,1,43,M,3,High School,Married,$60K - $80K,Blue,36,3,3,1,9560.0,0,9560.0,0.802,4601,66,0.571,0.0,0.00010943,0.99989
712612233,1,35,M,4,Graduate,Single,$60K - $80K,Blue,22,3,3,3,8717.0,719,7998.0,0.556,2067,59,0.595,0.082,0.00031726,0.99968
720179883,1,40,M,4,College,Unknown,$80K - $120K,Blue,25,3,3,1,1962.0,0,1962.0,0.684,1179,27,0.688,0.0,0.00011061,0.99989
719632683,1,40,M,3,Graduate,Single,$40K - $60K,Blue,30,6,3,3,2583.0,2235,348.0,0.508,4500,83,0.509,0.865,0.0003139,0.99969
717578358,1,49,F,4,Graduate,Married,Unknown,Blue,40,5,1,1,8162.0,1704,6458.0,0.819,4334,80,0.739,0.209,3.4833e-05,0.99997
710307933,1,32,F,0,College,Single,Less than $40K,Blue,24,3,3,4,2917.0,2517,400.0,0.833,2471,60,0.875,0.863,0.00043053,0.99957
712049208,1,56,M,3,Post-Graduate,Married,$60K - $80K,Blue,39,3,1,2,3955.0,2517,1438.0,0.484,1238,25,1.083,0.636,6.7249e-05,0.99993
716102583,1,63,F,1,Graduate,Married,Less than $40K,Blue,53,6,1,3,2675.0,2517,158.0,0.957,1959,56,1.0,0.941,8.6952e-05,0.99991
711146358,1,39,F,1,Graduate,Married,Unknown,Blue,29,4,3,2,3358.0,1758,1600.0,0.723,1759,33,0.737,0.524,0.00016883,0.99983
715030308,1,42,M,4,Graduate,Married,$40K - $60K,Blue,27,5,1,2,1503.0,929,574.0,0.892,4680,67,0.971,0.618,5.7762e-05,0.99994
778433283,0,51,M,3,High School,Married,$60K - $80K,Blue,31,3,3,3,8989.0,0,8989.0,0.47,2031,53,1.038,0.0,0.99673,0.00326528
716822583,1,39,F,2,High School,Single,Less than $40K,Blue,36,4,2,3,5245.0,802,4443.0,0.504,3648,74,0.574,0.153,0.0001861,0.99981
711608958,1,50,M,1,Uneducated,Married,$40K - $60K,Blue,36,5,1,4,2071.0,1035,1036.0,0.754,4092,74,0.947,0.5,0.00015252,0.99985
794627208,1,43,M,1,High School,Married,$60K - $80K,Blue,23,4,3,2,7189.0,1550,5639.0,0.538,1935,52,0.368,0.216,0.00016413,0.99984
713442933,1,49,M,3,Unknown,Married,$40K - $60K,Blue,32,4,3,3,3114.0,2208,906.0,0.824,5219,86,0.686,0.709,0.00034503,0.99965
716961033,1,48,F,3,High School,Single,Less than $40K,Blue,40,1,3,3,3520.0,2149,1371.0,0.539,3630,78,0.696,0.611,0.00030516,0.99969
714893733,1,55,M,1,High School,Married,$80K - $120K,Blue,45,3,3,3,16794.0,809,15985.0,1.566,1917,33,0.941,0.048,0.00027604,0.99972
715061733,1,42,M,3,College,Single,$60K - $80K,Blue,36,4,1,3,11698.0,1060,10638.0,1.282,3539,81,0.929,0.091,9.3457e-05,0.99991
827901183,1,51,F,2,Graduate,Married,Less than $40K,Blue,47,2,2,1,5118.0,980,4138.0,0.786,14593,109,0.627,0.191,6.864e-05,0.99993
816319008,1,52,F,2,Graduate,Single,Unknown,Blue,47,6,3,3,13276.0,1917,11359.0,1.075,1901,33,0.833,0.144,0.00030251,0.9997
710040483,1,37,M,3,Uneducated,Unknown,$60K - $80K,Blue,26,6,2,1,14485.0,2124,12361.0,0.527,3895,87,0.776,0.147,7.3235e-05,0.99993
788107683,1,35,M,4,High School,Married,$40K - $60K,Blue,27,6,2,3,5325.0,1318,4007.0,1.045,1814,43,0.593,0.248,0.00019517,0.9998
720943308,1,47,M,3,Graduate,Single,$60K - $80K,Silver,36,1,1,2,30498.0,1990,28508.0,0.839,16202,120,0.791,0.065,5.164e-05,0.99995
719679858,1,58,F,2,Uneducated,Married,$40K - $60K,Blue,47,3,2,2,2848.0,1468,1380.0,0.517,1135,27,0.421,0.515,0.00011703,0.99988
716014983,1,56,F,3,High School,Single,Less than $40K,Blue,48,6,5,3,8340.0,1902,6438.0,0.81,3755,77,0.833,0.228,0.00034083,0.99966
779098308,1,51,F,2,College,Married,Unknown,Blue,32,1,3,2,15048.0,2517,12531.0,0.666,7592,96,0.524,0.167,0.00017488,0.99983
718894233,1,53,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,4,2956.0,1391,1565.0,0.698,2116,63,0.575,0.471,0.00032656,0.99967
718561458,1,54,M,1,High School,Married,$60K - $80K,Blue,36,4,1,4,20050.0,1225,18825.0,0.907,1306,26,0.238,0.061,0.00014421,0.99986
712013808,1,44,F,4,Uneducated,Single,Unknown,Blue,24,6,3,2,2717.0,1720,997.0,0.869,4196,71,0.614,0.633,0.00019396,0.99981
712868733,1,60,M,0,Uneducated,Married,Less than $40K,Blue,52,5,1,2,2595.0,2189,406.0,0.276,1562,27,0.174,0.844,4.8595e-05,0.99995
712986483,1,32,M,3,College,Unknown,$80K - $120K,Blue,36,3,5,2,15412.0,0,15412.0,0.589,3993,73,0.659,0.0,0.00020268,0.9998
718734408,1,57,F,2,Unknown,Single,$40K - $60K,Blue,45,3,4,3,2428.0,932,1496.0,0.768,4823,62,0.824,0.384,0.00040183,0.9996
713827383,1,65,F,1,High School,Married,Less than $40K,Blue,36,3,2,0,3198.0,2493,705.0,0.665,1936,44,1.316,0.78,3.8311e-05,0.99996
708874533,0,45,F,2,College,Married,Less than $40K,Blue,36,1,3,2,3387.0,0,3387.0,0.789,510,24,0.6,0.0,0.99432,0.00568
720267033,1,34,M,4,Post-Graduate,Single,$80K - $120K,Blue,26,3,3,2,5100.0,1786,3314.0,1.06,2375,63,0.575,0.35,0.00022196,0.99978
716147658,1,49,F,2,Uneducated,Single,Unknown,Blue,40,2,3,1,2464.0,1601,863.0,0.649,4739,86,0.792,0.65,0.00011153,0.99989
717954333,1,39,F,2,Unknown,Single,Less than $40K,Blue,25,4,2,1,1781.0,935,846.0,0.868,5093,77,0.974,0.525,7.5449e-05,0.99992
772248408,1,40,F,3,Graduate,Single,Less than $40K,Blue,29,5,1,4,2694.0,1833,861.0,1.044,3366,56,1.074,0.68,0.00016399,0.99984
721114458,1,46,M,4,College,Single,$120K +,Blue,36,1,2,2,34516.0,585,33931.0,0.802,14319,96,0.655,0.017,0.00011605,0.99988
718415133,1,38,M,1,Uneducated,Married,$80K - $120K,Blue,25,6,1,3,11352.0,0,11352.0,1.324,1601,34,1.125,0.0,8.9404e-05,0.99991
711508608,1,50,F,1,Unknown,Married,Less than $40K,Blue,36,3,5,3,3069.0,1482,1587.0,0.663,4351,74,0.721,0.483,0.00034859,0.99965
789643383,1,49,M,2,Uneducated,Married,$60K - $80K,Blue,35,3,3,3,13435.0,0,13435.0,0.747,3575,56,1.154,0.0,0.00031104,0.99969
808796208,1,54,F,2,Unknown,Divorced,$40K - $60K,Blue,49,5,3,2,5476.0,2517,2959.0,0.967,1532,44,0.692,0.46,0.00019771,0.9998
718492908,1,38,F,3,College,Married,Less than $40K,Blue,36,1,2,3,3297.0,1554,1743.0,0.605,4636,86,0.72,0.471,0.00019313,0.99981
714337233,0,43,F,2,Graduate,Married,Less than $40K,Silver,25,6,2,4,10388.0,1961,8427.0,0.703,10294,61,0.649,0.189,0.99662,0.00337654
807161508,1,26,M,1,Unknown,Single,Less than $40K,Blue,20,6,3,2,2590.0,1748,842.0,0.626,2804,52,0.486,0.675,0.00018558,0.99981
718661958,1,41,M,3,College,Married,$80K - $120K,Blue,28,1,1,3,34516.0,1617,32899.0,0.625,13083,93,0.722,0.047,9.3457e-05,0.99991
778865583,1,46,M,3,Graduate,Married,Less than $40K,Blue,27,1,2,2,6954.0,1502,5452.0,0.624,7510,89,0.648,0.216,0.00011811,0.99988
787464408,1,53,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,2,19116.0,0,19116.0,0.656,1184,29,0.611,0.0,0.00011703,0.99988
712881483,1,55,M,1,Post-Graduate,Married,$80K - $120K,Blue,45,5,3,3,9959.0,1890,8069.0,1.043,2041,45,0.875,0.19,0.00033411,0.99967
716948283,1,58,M,1,College,Single,$80K - $120K,Blue,49,3,3,2,9890.0,0,9890.0,0.653,3497,69,0.683,0.0,0.00016415,0.99984
719226333,1,44,M,4,Unknown,Single,$60K - $80K,Blue,24,5,3,2,11042.0,2211,8831.0,0.897,1140,25,0.786,0.2,0.00020735,0.99979
784891458,1,55,M,1,Graduate,Married,$80K - $120K,Blue,49,4,3,3,28751.0,2158,26593.0,0.536,1502,34,0.789,0.075,0.00028395,0.99972
772207683,1,34,M,2,Graduate,Single,Less than $40K,Blue,23,1,3,2,8940.0,1518,7422.0,0.726,14459,97,0.702,0.17,0.00017987,0.99982
721150833,1,37,M,1,Graduate,Single,$80K - $120K,Blue,18,6,2,5,5110.0,1942,3168.0,0.749,3028,76,0.583,0.38,0.00053033,0.99947
716041908,1,54,F,1,High School,Single,Less than $40K,Blue,43,5,2,4,2082.0,805,1277.0,1.049,4383,75,0.875,0.387,0.00029799,0.9997
770596458,0,45,F,2,Doctorate,Married,Less than $40K,Blue,31,4,3,4,2704.0,2262,442.0,0.87,2362,39,0.444,0.837,0.99866,0.00133669
715670058,1,50,M,3,Graduate,Married,$120K +,Blue,38,5,2,4,34516.0,1662,32854.0,0.504,3806,76,0.9,0.048,0.00033886,0.99966
788610258,1,49,M,4,College,Unknown,Less than $40K,Blue,43,5,2,4,9652.0,2517,7135.0,0.889,3762,73,0.587,0.261,0.00033297,0.99967
708123033,1,41,F,3,Graduate,Single,Less than $40K,Silver,30,2,1,1,11463.0,0,11463.0,0.908,14511,105,0.721,0.0,3.1141e-05,0.99997
799720158,1,50,M,1,Graduate,Single,$80K - $120K,Blue,44,3,3,2,3370.0,1133,2237.0,0.722,4726,86,0.686,0.336,0.00016883,0.99983
710865633,1,41,F,2,Graduate,Married,Less than $40K,Silver,33,4,2,0,12301.0,2250,10051.0,0.484,1307,29,0.261,0.183,3.7937e-05,0.99996
717893358,1,43,F,3,Graduate,Married,Unknown,Blue,33,6,1,3,7951.0,1456,6495.0,0.882,4452,65,0.512,0.183,9.6126e-05,0.9999
714547458,1,65,M,0,Graduate,Married,$40K - $60K,Blue,56,3,3,2,2297.0,0,2297.0,0.511,1941,51,0.417,0.0,0.00015435,0.99985
818923158,1,55,M,2,Graduate,Married,$60K - $80K,Blue,50,5,2,4,2145.0,1207,938.0,0.521,1275,31,0.476,0.563,0.00032656,0.99967
710784333,1,57,M,2,Unknown,Married,$120K +,Blue,36,3,2,2,23700.0,1314,22386.0,1.487,1644,28,0.647,0.055,0.00012511,0.99987
716630508,1,58,M,3,High School,Married,$120K +,Blue,50,6,2,4,12698.0,2361,10337.0,0.799,4425,75,0.63,0.186,0.00032942,0.99967
709742958,1,45,M,5,High School,Married,$60K - $80K,Blue,37,3,1,3,15626.0,1148,14478.0,1.028,3386,65,0.711,0.073,9.2974e-05,0.99991
709085358,1,36,M,1,Graduate,Single,$60K - $80K,Blue,36,3,3,4,2601.0,1817,784.0,0.663,2542,67,0.675,0.699,0.00048435,0.99952
819969933,1,43,F,2,High School,Single,$40K - $60K,Blue,38,4,2,2,5070.0,0,5070.0,0.67,4193,67,0.811,0.0,0.00011065,0.99989
713738883,1,57,F,3,Uneducated,Married,Less than $40K,Blue,36,6,2,3,3136.0,1422,1714.0,0.591,1260,34,0.889,0.453,0.00020424,0.9998
709000008,1,45,M,3,Unknown,Single,$80K - $120K,Blue,37,6,2,2,10651.0,672,9979.0,0.767,2073,54,0.543,0.063,0.00012982,0.99987
779974758,1,51,M,2,College,Single,$120K +,Blue,40,6,3,3,8706.0,868,7838.0,0.991,3203,54,0.929,0.1,0.00029411,0.99971
720473433,1,59,F,1,Graduate,Unknown,Less than $40K,Blue,36,5,1,3,2621.0,2486,135.0,0.755,4955,78,0.733,0.948,8.6952e-05,0.99991
718110858,0,42,M,4,Unknown,Married,$40K - $60K,Blue,36,2,3,5,1606.0,0,1606.0,0.87,2628,41,0.64,0.0,0.99903,0.00097
719329983,1,42,F,3,Unknown,Unknown,Unknown,Blue,36,6,1,2,15648.0,0,15648.0,0.731,13784,88,0.913,0.0,6.282e-05,0.99994
809608533,1,49,F,4,Post-Graduate,Single,Unknown,Blue,44,6,3,2,18206.0,1586,16620.0,0.921,1439,48,1.0,0.087,0.00022196,0.99978
709858533,1,29,M,2,Graduate,Divorced,Less than $40K,Blue,20,4,1,2,2462.0,2021,441.0,0.966,2320,57,0.676,0.821,5.5077e-05,0.99994
717483558,1,42,M,3,High School,Married,$120K +,Blue,36,3,1,2,19156.0,1353,17803.0,1.41,3547,61,0.649,0.071,5.5559e-05,0.99994
709314408,1,39,F,2,College,Single,$40K - $60K,Blue,29,5,3,1,4938.0,1593,3345.0,0.7,4516,82,0.783,0.323,0.00010546,0.99989
719038008,1,48,F,4,Graduate,Single,Less than $40K,Blue,35,3,2,2,1705.0,1192,513.0,0.763,4862,41,0.242,0.699,0.00011937,0.99988
716742483,1,38,F,1,Graduate,Single,Less than $40K,Blue,29,2,3,3,7504.0,1134,6370.0,0.67,7525,100,0.449,0.151,0.00028395,0.99972
711062958,1,43,M,3,Graduate,Single,$120K +,Blue,23,5,2,2,4121.0,2084,2037.0,0.807,3462,49,1.042,0.506,0.00011811,0.99988
708564858,0,33,M,2,College,Married,$120K +,Gold,20,2,1,4,34516.0,0,34516.0,1.004,9338,73,0.622,0.0,0.99438,0.00562
826709658,0,45,F,3,Graduate,Divorced,$40K - $60K,Blue,41,1,3,3,1477.0,0,1477.0,0.768,2214,43,0.654,0.0,0.99683,0.00317458
711258108,1,54,M,1,College,Married,$120K +,Blue,44,4,3,2,2821.0,2415,406.0,0.441,1419,36,0.8,0.856,0.00016415,0.99984
826410708,1,40,M,4,Unknown,Married,$60K - $80K,Blue,36,3,2,3,22956.0,1407,21549.0,0.709,5554,64,0.6,0.061,0.00022068,0.99978
708478233,1,48,F,3,Graduate,Married,$40K - $60K,Blue,36,4,2,2,5573.0,1238,4335.0,0.624,4348,90,0.837,0.222,0.00011811,0.99988
821149008,0,52,M,2,Graduate,Single,$80K - $120K,Blue,48,6,2,4,34516.0,0,34516.0,0.539,1661,40,0.6,0.0,0.99695,0.00305189
717757608,1,53,M,2,College,Single,$120K +,Gold,36,2,1,1,34516.0,1051,33465.0,0.863,8938,114,0.676,0.03,3.7203e-05,0.99996
710849208,1,47,M,2,Post-Graduate,Single,$120K +,Silver,35,3,3,4,34516.0,1652,32864.0,0.756,14738,113,0.766,0.048,0.0005486,0.99945
826069983,1,46,F,4,Graduate,Single,Unknown,Blue,42,4,0,3,13376.0,1633,11743.0,0.98,4515,63,1.172,0.122,3.595e-05,0.99996
718191483,1,45,M,3,Graduate,Divorced,$60K - $80K,Blue,35,6,3,2,5065.0,1362,3703.0,0.68,3555,75,0.471,0.269,0.00018665,0.99981
